3340	9348	2131	50515	9394	56548	10090	9653	8509	2132	51363	9957	55501	26035	9469																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
6891	6890	811	2923	6892																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
4682	64210	9391	10101	27158																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
3418	3419	790	445	2805	2806	440																																																																																																																																																																																																																																																																																																																																																																																																																																																																																	
5664	1272	4804	23220	79158	83464	51107																																																																																																																																																																																																																																																																																																																																																																																																																																																																																	
2632	5837	7360	5836	178																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
2199	4017	4238	6440	4016	2192	2202	729238	4015	30008	6441	6439	2006	84695	4239																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
1967	8891	8892	8890	8893																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
9779	58533	55737	6642	9559																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
2551	51106	4899	23082	7019																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
3145	7389	5498	1371	210																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
1201	54982	1203	2055	5538																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
3426	4179	1378	722	717	629	2219	2220	4153	10747																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
9651	23396	56623	23007	5333	8394																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
9054	1848	8556	1271	10126	5008	200205	6196	1401	27247	9586	8767	6416	64764	57128	1852	22	478	477	994	5348	27019	9088	481	166	177	6197	637	483	482	4217	1850	23439	486	2643	466	476	3002	10333	4830	114548	23479	3586	6285	51701	3458	8718	5598	6927	5602	1861	7957	6916	5740	5730	9536	1844	11124	5507	4833	3162	6401	6283	7465	8986	6993	7295	1846	954	81689	6990	10201	3976	51284	51727	4832	10488	27348	27330	51218	6195	3977																																																																																																																																																																																																																																																																																																																																																																																																						
777	8912	781	782	785																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
51637	79074	25940	1653	51493																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
8863	6096	6095	9975	79365	4783																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
921	59272	4225	1803	4224	933	4311																																																																																																																																																																																																																																																																																																																																																																																																																																																																																	
55576	5962	4478	6548	11261	10894	8692																																																																																																																																																																																																																																																																																																																																																																																																																																																																																	
5257	5261	5260	5255	9132	3784	5256	808	3770																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
9464	9421	3045	3046	4778	7975	4772	3726	4097	23764	467	79726	4094	8131	23334	9681	64100																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
10558	224	5723	1491	79017	63826	1460	5832	217	51056	55304	94	9517	708	2815	2165	1036	2160	290	10993	2022	2812	2159	5104	219	3624																																																																																																																																																																																																																																																																																																																																																																																																																																																														
55954	8233	11066	58517	79622																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
23673	8417	6843	8677	6809																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
2997	5506	2992	2998	8908																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
4616	5606	10912	5608	5494																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
55532	27173	64116	64924	55334																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
56267	23498	6999	8564	8942																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
2982	2977	5152	5153	2983																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
1490	6789	7004	60485	7534	2308	1456	2290	4303	55233	9113	51421	7005																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
8398	8760	10249	254531	11145	5130	5321	4350	27434	10400	55775	4913	55640	5320	11284	1040	7374	56994	4968	2984	54840	10390																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
79018	4289	80055	64795	80232	51604	10026	10296	54994																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
23513	84612	3993	55243	50855	3996	4868																																																																																																																																																																																																																																																																																																																																																																																																																																																																																	
9601	79053	54431	80267	1633	2987	29929	1841	7372	30833	23193	22978	55741	7841	9695	79868	79087																																																																																																																																																																																																																																																																																																																																																																																																																																																																							
5366	596	23368	7159	9447	597	27113	578	317	22900	22861																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
3786	3766	3768	3761	3773	3759																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
23136	4646	1739	2037	2035	2036																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
859	4842	309	8291	8913	8911																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
3936	9644	9948	6624	1072	9404																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
9446	2739	1312	475	1317	6647	9380	538	9973	2941	540	4128	1621	2876																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
2986	2978	2979	1259	54714																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
6713	5226	39	412	38	9563	1595	10449	1717	6820	37	3032	1589	22934	6309																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
54704	56953	1738	10135	4907	3712	587	1890	1629	4191	586	132	1716	55066																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
2689	6794	5617	2690	4088	92335	51719	81617	405	1442	2056	2309																																																																																																																																																																																																																																																																																																																																																																																																																																																																												
292	26521	293	8604	7416	10165																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
774	51806	91860	4651	5521	25843	9423	80342	6261	810	1630	5533	22885	773	6788	858																																																																																																																																																																																																																																																																																																																																																																																																																																																																								
874	1666	6697	6834	5447	9997	2936	5052	873	10935	1719	6648	5860	1576	1353																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
54928	53343	51477	23171	56985	2819	3612	3613																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
579	5593	5592	5350	4488	3778	572	6662	5997	1750																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
10474	55689	55167	10943	339287																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
64080	6120	5631	25796	5634	9945	10007	2673	221823																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
23529	9244	9180	1489	3572																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
10215	50674	4825	6514	4821																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
339	60489	200316	10930	29974																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
51714	10587	25828	2879	9403																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
7035	7056	2152	5045	23621	26088	23062	2155																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
2710	2712	8639	314	1385	6251	10327	8574	55679	4780	3611	54498	4129																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
1594	23057	23530	120227	55191	1591																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
113251	9351	124801	8761	11273	5042																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
